product_id,category_id,seller_id,price,weight_grams,length_cm,photos_qty
prd_0003813,cat_008,sel_002500,26.9,501,22,5
prd_0003814,cat_007,sel_000989,197.02,614,23,1
prd_0003815,cat_019,sel_002345,177.85,737,110,6
prd_0003816,cat_015,sel_001585,36.07,363,21,4
prd_0003817,cat_032,sel_001835,36.61,364,49,1
prd_0003818,cat_002,sel_002280,12.73,925,32,2
prd_0003819,cat_023,sel_002067,90.33,427,64,4
prd_0003820,cat_028,sel_000736,58.13,56885,91,5
prd_0003821,cat_040,sel_002154,20.7,247,67,6
prd_0003822,cat_005,sel_001382,9.73,957,94,7
prd_0003823,cat_009,sel_000124,56.76,602,28,4
prd_0003824,cat_039,sel_001687,33.11,572,78,2
prd_0003825,cat_024,sel_001282,100.57,645,72,3
prd_0003826,cat_002,sel_001374,15.56,291,11,5
prd_0003827,cat_003,sel_001063,127.13,2628,37,3
prd_0003828,cat_032,sel_000176,23.31,483,67,4
prd_0003829,cat_022,sel_000477,88.51,3294,76,1
prd_0003830,cat_022,sel_001908,102.46,14756,32,5
prd_0003831,cat_037,sel_000606,112.49,503,22,7
prd_0003832,cat_009,sel_001577,40.69,389,25,7
prd_0003833,cat_006,sel_001390,35.05,900,97,5
prd_0003834,cat_023,sel_000573,102.73,684,20,1
prd_0003835,cat_037,sel_000713,69.94,994,104,7
prd_0003836,cat_009,sel_000980,38.34,625,26,4
prd_0003837,cat_025,sel_002195,94.65,967,117,2
prd_0003838,cat_006,sel_002342,68.69,1674,79,1
prd_0003839,cat_006,sel_000990,50.89,410,108,2
prd_0003840,cat_038,sel_000129,56.1,476,59,1
prd_0003841,cat_005,sel_001542,21.17,269,83,4
prd_0003842,cat_001,sel_001072,31.0,725,48,5
prd_0003843,cat_032,sel_001265,49.59,638,25,1
prd_0003844,cat_013,sel_001129,20.75,7520,90,5
prd_0003845,cat_014,sel_001643,49.25,591,19,5
prd_0003846,cat_033,sel_000757,15.26,575,56,6
prd_0003847,cat_007,sel_002226,80.95,661,18,3
prd_0003848,cat_024,sel_001072,45.22,533,66,1
prd_0003849,cat_011,sel_000862,11.54,721,102,2
prd_0003850,cat_004,sel_002290,301.2,16798,29,2
prd_0003851,cat_026,sel_000904,26.08,785,94,3
prd_0003852,cat_011,sel_000239,7.37,535,44,4
prd_0003853,cat_036,sel_000409,21.49,789,34,7
prd_0003854,cat_039,sel_001783,22.37,816,109,5
prd_0003855,cat_034,sel_001436,125.43,509,36,5
prd_0003856,cat_011,sel_001367,42.13,575,73,6
prd_0003857,cat_009,sel_000235,49.8,549,20,5
prd_0003858,cat_037,sel_000430,205.5,324,26,1
prd_0003859,cat_016,sel_001020,100.49,470,116,6
prd_0003860,cat_028,sel_001142,81.45,43882,57,5
prd_0003861,cat_034,sel_000960,47.93,915,37,6
prd_0003862,cat_010,sel_001290,48.99,710,106,5
prd_0003863,cat_005,sel_001826,26.77,361,103,5
prd_0003864,cat_024,sel_001594,51.1,978,37,1
prd_0003865,cat_023,sel_001558,22.61,1514,94,4
prd_0003866,cat_009,sel_001431,59.8,807,40,2
prd_0003867,cat_023,sel_000521,66.32,599,98,1
prd_0003868,cat_032,sel_001549,82.66,389,42,5
prd_0003869,cat_012,sel_000415,35.4,595,79,6
prd_0003870,cat_009,sel_001780,40.72,468,116,1
prd_0003871,cat_029,sel_001158,31.02,7242,33,2
prd_0003872,cat_032,sel_001499,34.0,1143,33,6
prd_0003873,cat_040,sel_002143,63.3,933,34,2
prd_0003874,cat_005,sel_000950,8.74,505,63,5
prd_0003875,cat_037,sel_000274,46.38,626,112,7
prd_0003876,cat_032,sel_002221,44.05,598,102,7
prd_0003877,cat_027,sel_000925,41.4,2818,70,5
prd_0003878,cat_011,sel_001046,26.17,306,62,7
prd_0003879,cat_001,sel_000741,48.91,907,83,5
prd_0003880,cat_019,sel_001072,60.47,1083,102,7
prd_0003881,cat_010,sel_001338,21.37,442,68,5
prd_0003882,cat_010,sel_002097,32.64,432,67,3
prd_0003883,cat_039,sel_001796,18.71,944,47,3
prd_0003884,cat_006,sel_001321,56.15,430,111,6
prd_0003885,cat_039,sel_001927,17.97,299,87,7
prd_0003886,cat_019,sel_002107,93.81,480,78,3
prd_0003887,cat_034,sel_000158,56.2,1181,104,4
prd_0003888,cat_010,sel_001523,26.32,461,79,2
prd_0003889,cat_024,sel_000121,40.53,433,35,4
prd_0003890,cat_021,sel_000769,33.16,1580,86,2
prd_0003891,cat_039,sel_001926,20.76,337,27,3
prd_0003892,cat_007,sel_002011,142.92,310,28,1
prd_0003893,cat_007,sel_002206,175.44,526,17,7
prd_0003894,cat_040,sel_001279,11.07,297,24,4
prd_0003895,cat_004,sel_000243,316.95,12290,109,4
prd_0003896,cat_024,sel_000331,63.54,684,13,3
prd_0003897,cat_002,sel_000615,9.39,724,85,1
prd_0003898,cat_003,sel_000948,105.27,1398,108,4
prd_0003899,cat_023,sel_001348,147.84,329,88,7
prd_0003900,cat_021,sel_001619,22.75,1628,37,3
prd_0003901,cat_022,sel_000426,83.34,5942,15,3
prd_0003902,cat_017,sel_000500,51.97,818,60,4
prd_0003903,cat_031,sel_000461,74.0,523,53,5
prd_0003904,cat_041,sel_001903,32.33,421,92,5
prd_0003905,cat_010,sel_000749,42.31,625,16,2
prd_0003906,cat_011,sel_000437,6.7,502,96,2
prd_0003907,cat_011,sel_001098,24.25,360,85,1
prd_0003908,cat_032,sel_000622,49.86,699,45,1
prd_0003909,cat_012,sel_000940,67.16,605,47,1
prd_0003910,cat_025,sel_002042,28.34,344,85,7
prd_0003911,cat_016,sel_000837,71.44,437,117,3
prd_0003912,cat_023,sel_000465,112.73,545,48,6
prd_0003913,cat_034,sel_000605,60.26,280,89,6
prd_0003914,cat_019,sel_000095,73.59,417,75,7
prd_0003915,cat_017,sel_002247,44.24,822,25,7
prd_0003916,cat_009,sel_001740,47.02,469,101,4
prd_0003917,cat_019,sel_001193,121.59,402,30,1
prd_0003918,cat_009,sel_001435,29.47,1031,19,6
prd_0003919,cat_034,sel_000647,75.69,714,23,5
prd_0003920,cat_013,sel_001037,22.01,5663,52,4
prd_0003921,cat_005,sel_000793,27.22,405,37,7
prd_0003922,cat_009,sel_002045,52.94,520,59,4
prd_0003923,cat_019,sel_001860,111.22,596,116,3
prd_0003924,cat_039,sel_000721,19.31,672,18,3
prd_0003925,cat_011,sel_001925,19.78,1881,118,7
prd_0003926,cat_009,sel_000260,58.01,625,44,3
prd_0003927,cat_014,sel_000522,86.9,1031,41,4
prd_0003928,cat_040,sel_000291,24.33,1883,18,6
prd_0003929,cat_034,sel_000615,46.92,1415,36,3
prd_0003930,cat_005,sel_000588,19.68,649,117,1
prd_0003931,cat_023,sel_002244,93.17,1065,38,6
prd_0003932,cat_032,sel_000817,87.14,639,98,5
prd_0003933,cat_032,sel_000897,28.67,588,65,1
prd_0003934,cat_017,sel_000274,67.79,913,13,2
prd_0003935,cat_029,sel_000184,44.94,12444,62,4
prd_0003936,cat_023,sel_000568,79.64,773,19,3
prd_0003937,cat_007,sel_000352,53.95,551,59,2
prd_0003938,cat_002,sel_000870,18.63,471,62,7
prd_0003939,cat_013,sel_000490,22.68,2187,18,4
prd_0003940,cat_002,sel_000475,12.11,650,76,1
prd_0003941,cat_014,sel_001624,124.2,675,38,4
prd_0003942,cat_034,sel_002345,38.64,908,97,3
prd_0003943,cat_034,sel_000040,98.61,289,59,5
prd_0003944,cat_002,sel_001769,6.29,632,105,2
prd_0003945,cat_003,sel_001655,119.05,1355,33,1
prd_0003946,cat_025,sel_001507,81.48,582,81,2
prd_0003947,cat_018,sel_001735,147.05,1118,78,6
prd_0003948,cat_005,sel_001304,17.02,1138,10,7
prd_0003949,cat_033,sel_002300,17.5,997,26,7
prd_0003950,cat_008,sel_000414,45.37,628,41,2
prd_0003951,cat_003,sel_001211,204.8,1364,49,7
prd_0003952,cat_031,sel_001639,91.34,1095,107,1
prd_0003953,cat_023,sel_002261,40.86,1410,93,5
prd_0003954,cat_014,sel_001254,59.12,1334,32,2
prd_0003955,cat_027,sel_002434,6.34,4469,75,5
prd_0003956,cat_039,sel_001649,10.7,612,15,3
prd_0003957,cat_002,sel_001749,13.66,847,110,7
prd_0003958,cat_024,sel_002031,102.85,875,85,4
prd_0003959,cat_008,sel_001828,28.3,491,41,1
prd_0003960,cat_017,sel_001342,46.71,544,84,4
prd_0003961,cat_015,sel_001953,35.0,2753,11,5
prd_0003962,cat_013,sel_000099,14.53,3274,38,4
prd_0003963,cat_007,sel_002321,35.64,918,65,4
prd_0003964,cat_033,sel_002040,13.95,463,79,4
prd_0003965,cat_013,sel_001599,18.61,3758,34,6
prd_0003966,cat_037,sel_000194,104.44,378,73,6
prd_0003967,cat_012,sel_000741,41.1,378,23,2
prd_0003968,cat_034,sel_000646,94.88,817,25,6
prd_0003969,cat_020,sel_000657,106.25,6414,11,3
prd_0003970,cat_013,sel_001680,32.54,10039,94,1
prd_0003971,cat_027,sel_002183,18.4,3545,74,7
prd_0003972,cat_032,sel_001709,27.06,648,34,1
prd_0003973,cat_017,sel_000996,30.38,587,52,1
prd_0003974,cat_015,sel_002419,18.21,368,96,5
prd_0003975,cat_022,sel_002142,73.61,6713,45,7
prd_0003976,cat_023,sel_001718,76.39,551,39,3
prd_0003977,cat_015,sel_001022,71.49,292,51,6
prd_0003978,cat_031,sel_001715,54.01,1043,33,6
prd_0003979,cat_014,sel_001048,62.31,450,93,2
prd_0003980,cat_016,sel_000408,126.2,707,106,7
prd_0003981,cat_023,sel_001558,50.31,720,35,5
prd_0003982,cat_041,sel_001746,59.26,666,111,6
prd_0003983,cat_009,sel_000881,86.45,363,66,7
prd_0003984,cat_008,sel_002309,36.09,1205,82,1
prd_0003985,cat_007,sel_002119,224.37,416,119,2
prd_0003986,cat_026,sel_001502,27.6,175,110,1
prd_0003987,cat_016,sel_000163,83.55,917,15,5
prd_0003988,cat_013,sel_000049,18.42,6014,22,5
prd_0003989,cat_007,sel_001603,72.01,330,82,7
prd_0003990,cat_037,sel_002017,79.76,598,78,4
prd_0003991,cat_016,sel_001283,78.19,1029,85,2
prd_0003992,cat_023,sel_000065,63.27,1215,28,6
prd_0003993,cat_005,sel_000374,16.21,814,56,7
prd_0003994,cat_004,sel_000545,183.37,22680,63,1
prd_0003995,cat_003,sel_001577,103.4,2146,98,1
prd_0003996,cat_013,sel_001251,9.58,3734,81,2
prd_0003997,cat_017,sel_000280,64.11,348,83,6
prd_0003998,cat_009,sel_001287,57.97,526,47,3
prd_0003999,cat_012,sel_002163,42.68,1052,88,1
prd_0004000,cat_001,sel_001120,36.24,1047,19,7
prd_0004001,cat_012,sel_000391,30.58,664,24,4
prd_0004002,cat_005,sel_001487,12.96,507,57,2
prd_0004003,cat_005,sel_002309,9.16,1428,70,1
prd_0004004,cat_001,sel_000311,38.55,638,41,5
prd_0004005,cat_027,sel_000411,22.36,4813,28,7
prd_0004006,cat_039,sel_001448,36.0,328,65,2
prd_0004007,cat_023,sel_000855,148.9,583,18,6
prd_0004008,cat_004,sel_002235,259.09,25820,33,2
prd_0004009,cat_041,sel_001780,26.92,302,56,7
prd_0004010,cat_040,sel_000383,8.5,588,65,5
prd_0004011,cat_016,sel_002166,49.94,736,20,7
prd_0004012,cat_004,sel_001607,270.95,30639,98,4
prd_0004013,cat_028,sel_001269,22.33,48871,10,6
prd_0004014,cat_040,sel_000655,11.74,1398,64,2
prd_0004015,cat_032,sel_001627,43.49,909,116,3
prd_0004016,cat_024,sel_002238,104.17,936,108,7
prd_0004017,cat_023,sel_000107,52.9,372,106,7
prd_0004018,cat_041,sel_000956,39.27,366,88,5
prd_0004019,cat_003,sel_002328,308.88,3475,30,3
prd_0004020,cat_005,sel_000979,7.92,478,79,3
prd_0004021,cat_034,sel_000099,126.2,457,26,7
prd_0004022,cat_005,sel_000278,21.18,189,117,6
prd_0004023,cat_013,sel_001735,34.75,6796,47,6
prd_0004024,cat_010,sel_001753,61.73,342,15,5
prd_0004025,cat_009,sel_000308,41.49,398,22,5
prd_0004026,cat_001,sel_000567,24.34,1036,20,6
prd_0004027,cat_022,sel_001441,61.88,1657,47,5
prd_0004028,cat_014,sel_001720,51.14,1183,29,7
prd_0004029,cat_021,sel_000411,30.64,1321,87,1
prd_0004030,cat_011,sel_001169,21.49,557,86,2
prd_0004031,cat_039,sel_001436,28.23,407,36,5
prd_0004032,cat_023,sel_000141,148.93,308,22,5
prd_0004033,cat_040,sel_000581,15.67,410,95,1
prd_0004034,cat_012,sel_002281,75.5,396,15,2
prd_0004035,cat_001,sel_002195,27.43,324,111,7
prd_0004036,cat_032,sel_000799,25.06,1297,41,6
prd_0004037,cat_034,sel_002156,72.35,369,14,2
prd_0004038,cat_002,sel_001589,19.75,233,88,1
prd_0004039,cat_024,sel_002443,47.82,213,69,6
prd_0004040,cat_025,sel_002415,41.11,746,106,5
prd_0004041,cat_005,sel_001558,11.01,252,18,6
prd_0004042,cat_021,sel_001201,23.68,1829,55,1
prd_0004043,cat_009,sel_000368,37.9,1606,70,5
prd_0004044,cat_001,sel_001356,42.32,657,45,3
prd_0004045,cat_036,sel_001025,8.5,705,14,5
prd_0004046,cat_018,sel_001619,112.18,460,22,6
prd_0004047,cat_032,sel_000252,57.26,595,64,3
prd_0004048,cat_028,sel_002081,36.61,26931,69,6
prd_0004049,cat_042,sel_002418,49.52,700,56,6
prd_0004050,cat_016,sel_000538,70.18,1374,77,2
prd_0004051,cat_015,sel_001589,29.53,484,115,3
prd_0004052,cat_010,sel_002017,53.84,404,17,6
prd_0004053,cat_024,sel_001423,90.2,577,29,6
prd_0004054,cat_017,sel_002328,40.61,969,65,4
prd_0004055,cat_029,sel_001316,26.7,6754,21,2
prd_0004056,cat_012,sel_000686,48.58,685,53,1
prd_0004057,cat_005,sel_001204,13.28,774,18,6
prd_0004058,cat_036,sel_001254,20.21,1760,15,7
prd_0004059,cat_034,sel_000647,85.61,951,25,6
prd_0004060,cat_012,sel_001994,37.08,387,22,4
prd_0004061,cat_026,sel_001558,19.18,200,74,6
prd_0004062,cat_018,sel_000943,330.58,646,74,2
prd_0004063,cat_031,sel_001072,66.85,421,117,3
prd_0004064,cat_013,sel_000947,35.99,3137,104,3
prd_0004065,cat_019,sel_001141,90.5,364,75,5
prd_0004066,cat_002,sel_001352,19.41,466,110,7
prd_0004067,cat_007,sel_000827,110.81,461,81,4
prd_0004068,cat_032,sel_002031,55.96,566,112,4
prd_0004069,cat_013,sel_002306,28.97,2857,77,2
prd_0004070,cat_002,sel_001342,19.25,419,103,2
prd_0004071,cat_006,sel_001777,31.01,782,29,4
prd_0004072,cat_014,sel_002314,33.42,599,117,2
prd_0004073,cat_028,sel_000503,69.48,30067,113,3
prd_0004074,cat_013,sel_000502,11.84,3902,16,6
prd_0004075,cat_031,sel_000206,66.87,383,119,2
prd_0004076,cat_035,sel_001129,36.16,1230,55,2
prd_0004077,cat_011,sel_000828,16.97,1657,27,1
prd_0004078,cat_033,sel_001435,33.66,1114,90,3
prd_0004079,cat_005,sel_001154,20.05,248,37,5
prd_0004080,cat_014,sel_000503,65.47,431,83,7
prd_0004081,cat_004,sel_001004,324.06,21371,72,6
prd_0004082,cat_002,sel_000079,12.9,412,82,3
prd_0004083,cat_002,sel_001374,12.18,422,111,3
prd_0004084,cat_004,sel_000688,149.65,7556,87,3
prd_0004085,cat_034,sel_000303,55.67,500,73,7
prd_0004086,cat_020,sel_000184,183.54,3315,38,3
prd_0004087,cat_040,sel_001784,9.74,181,51,2
prd_0004088,cat_020,sel_000621,41.28,8892,26,7
prd_0004089,cat_024,sel_001654,48.5,738,51,5
prd_0004090,cat_007,sel_002021,62.16,307,11,4
prd_0004091,cat_020,sel_001282,79.12,7716,54,6
prd_0004092,cat_013,sel_000346,14.92,4262,11,3
prd_0004093,cat_039,sel_001558,18.1,1071,112,6
prd_0004094,cat_039,sel_000204,13.5,866,37,3
prd_0004095,cat_007,sel_002028,70.62,407,94,3
prd_0004096,cat_023,sel_001922,71.11,838,25,6
prd_0004097,cat_024,sel_001036,65.59,856,98,6
prd_0004098,cat_022,sel_000679,291.14,8475,12,6
prd_0004099,cat_005,sel_001777,17.62,987,14,6
prd_0004100,cat_024,sel_001448,63.41,1696,41,3
prd_0004101,cat_033,sel_000375,6.34,966,44,2
prd_0004102,cat_012,sel_001916,50.24,405,98,5
prd_0004103,cat_019,sel_000837,29.57,655,96,6
prd_0004104,cat_005,sel_002231,22.88,355,67,6
prd_0004105,cat_039,sel_002062,21.1,1098,23,3
prd_0004106,cat_004,sel_000698,449.08,9775,98,2
prd_0004107,cat_008,sel_000650,26.41,1830,38,2
prd_0004108,cat_011,sel_001022,18.97,518,83,3
prd_0004109,cat_034,sel_002017,104.94,586,100,3
prd_0004110,cat_027,sel_000339,11.2,2774,37,7
prd_0004111,cat_001,sel_000789,32.01,419,71,3
prd_0004112,cat_007,sel_001655,112.73,460,91,1
prd_0004113,cat_031,sel_000094,46.21,673,69,1
prd_0004114,cat_014,sel_000154,131.67,605,53,2
prd_0004115,cat_001,sel_001925,30.68,484,42,2
prd_0004116,cat_040,sel_001342,8.97,699,84,1
prd_0004117,cat_005,sel_001431,27.85,457,20,5
prd_0004118,cat_019,sel_000628,53.48,598,71,7
prd_0004119,cat_009,sel_001359,80.07,1450,105,3
prd_0004120,cat_031,sel_001398,56.08,450,34,3
prd_0004121,cat_032,sel_001067,13.75,515,29,5
prd_0004122,cat_014,sel_002409,84.96,336,73,4
prd_0004123,cat_025,sel_000139,59.43,506,67,5
prd_0004124,cat_038,sel_001069,53.43,723,26,7
prd_0004125,cat_033,sel_002129,16.14,460,75,7
prd_0004126,cat_014,sel_000530,92.29,340,18,2
prd_0004127,cat_016,sel_002328,54.08,718,62,3
prd_0004128,cat_037,sel_001081,139.6,757,17,1
prd_0004129,cat_002,sel_000411,9.46,815,99,5
prd_0004130,cat_001,sel_000260,27.79,322,116,3
prd_0004131,cat_008,sel_000816,49.75,1190,10,6
prd_0004132,cat_034,sel_002282,108.4,470,80,4
prd_0004133,cat_006,sel_002338,60.7,362,49,5
prd_0004134,cat_010,sel_001440,36.4,1001,21,4
prd_0004135,cat_024,sel_000320,54.41,1169,87,4
prd_0004136,cat_007,sel_001169,50.45,512,106,5
prd_0004137,cat_011,sel_001072,13.77,395,15,6
prd_0004138,cat_016,sel_000605,53.11,748,25,1
prd_0004139,cat_008,sel_000215,21.18,308,111,5
prd_0004140,cat_041,sel_000974,83.48,2148,12,4
prd_0004141,cat_006,sel_000948,25.77,358,51,5
prd_0004142,cat_034,sel_001763,128.47,716,110,5
prd_0004143,cat_017,sel_001015,30.5,553,75,3
prd_0004144,cat_005,sel_000042,11.27,378,31,4
prd_0004145,cat_005,sel_000054,11.18,375,11,6
prd_0004146,cat_018,sel_001724,64.74,1054,67,5
prd_0004147,cat_012,sel_001659,68.32,720,69,4
prd_0004148,cat_009,sel_000423,72.87,423,66,6
prd_0004149,cat_040,sel_002150,17.17,453,32,6
prd_0004150,cat_016,sel_001664,276.81,399,115,1
prd_0004151,cat_039,sel_000405,19.64,932,46,2
prd_0004152,cat_006,sel_000732,57.4,951,110,6
prd_0004153,cat_007,sel_002423,64.24,781,113,3
prd_0004154,cat_023,sel_001048,50.86,681,32,7
prd_0004155,cat_009,sel_000611,43.99,820,88,5
prd_0004156,cat_007,sel_001344,128.3,263,61,2
prd_0004157,cat_004,sel_000529,405.51,17212,81,7
prd_0004158,cat_003,sel_002012,238.66,2559,69,1
prd_0004159,cat_031,sel_002017,35.56,673,118,7
prd_0004160,cat_010,sel_002017,52.09,616,75,6
prd_0004161,cat_041,sel_001558,42.54,436,29,5
prd_0004162,cat_007,sel_001735,106.33,451,103,1
prd_0004163,cat_012,sel_000797,30.58,461,16,6
prd_0004164,cat_013,sel_002193,12.31,4471,88,4
prd_0004165,cat_018,sel_000371,136.0,470,94,3
prd_0004166,cat_036,sel_000647,37.96,241,69,5
prd_0004167,cat_034,sel_002474,58.62,894,12,2
prd_0004168,cat_001,sel_002395,31.99,779,46,5
prd_0004169,cat_014,sel_001299,111.01,716,95,4
prd_0004170,cat_034,sel_001282,65.79,375,104,4
prd_0004171,cat_001,sel_000315,12.73,469,65,7
prd_0004172,cat_019,sel_001655,39.82,777,61,3
prd_0004173,cat_009,sel_000086,41.24,607,34,3
prd_0004174,cat_014,sel_000784,52.94,423,61,6
prd_0004175,cat_014,sel_001072,63.67,1149,80,4
prd_0004176,cat_014,sel_002231,64.25,392,113,7
prd_0004177,cat_037,sel_002419,74.83,134,64,7
prd_0004178,cat_019,sel_002425,97.63,626,18,2
prd_0004179,cat_038,sel_002017,46.66,640,30,1
prd_0004180,cat_029,sel_000741,92.84,8235,64,2
prd_0004181,cat_012,sel_000126,68.85,733,98,1
prd_0004182,cat_018,sel_001081,157.61,454,75,6
prd_0004183,cat_013,sel_000741,14.6,6681,41,5
prd_0004184,cat_034,sel_001644,73.47,303,113,1
prd_0004185,cat_007,sel_000946,121.07,593,36,3
prd_0004186,cat_039,sel_002220,18.09,438,12,1
prd_0004187,cat_022,sel_000952,87.17,8271,86,5
prd_0004188,cat_023,sel_000964,52.38,403,15,6
prd_0004189,cat_019,sel_001916,52.71,621,56,3
prd_0004190,cat_021,sel_001520,17.94,2086,26,6
prd_0004191,cat_025,sel_000650,238.95,661,47,4
prd_0004192,cat_024,sel_001693,28.95,416,47,5
prd_0004193,cat_008,sel_001439,22.6,720,71,7
prd_0004194,cat_023,sel_000286,95.52,608,117,3
prd_0004195,cat_012,sel_001201,33.19,712,82,4
prd_0004196,cat_024,sel_002280,59.49,1318,26,3
prd_0004197,cat_021,sel_000546,36.13,2119,23,5
prd_0004198,cat_007,sel_001069,139.17,364,47,3
prd_0004199,cat_030,sel_000698,204.64,6664,108,7
prd_0004200,cat_016,sel_001374,123.95,978,58,5
prd_0004201,cat_021,sel_002429,14.09,2773,50,3
prd_0004202,cat_025,sel_000772,49.99,547,38,4
prd_0004203,cat_024,sel_002072,87.07,868,31,1
prd_0004204,cat_031,sel_002087,119.31,214,64,4
prd_0004205,cat_008,sel_000664,22.76,1299,24,5
prd_0004206,cat_004,sel_001953,187.64,23481,61,2
prd_0004207,cat_025,sel_002465,76.57,549,108,5
prd_0004208,cat_009,sel_002375,57.28,927,24,4
prd_0004209,cat_005,sel_001549,12.92,817,16,3
prd_0004210,cat_005,sel_000400,10.32,362,29,6
prd_0004211,cat_011,sel_000323,14.87,656,87,6
prd_0004212,cat_041,sel_000673,46.88,723,15,2
prd_0004213,cat_006,sel_001544,48.09,561,12,6
prd_0004214,cat_011,sel_000989,31.75,537,19,2
prd_0004215,cat_039,sel_001748,18.62,941,106,2
prd_0004216,cat_040,sel_001999,24.99,655,10,4
prd_0004217,cat_008,sel_000477,39.83,1534,110,2
prd_0004218,cat_037,sel_002254,70.54,432,75,1
prd_0004219,cat_005,sel_000164,25.97,736,39,5
prd_0004220,cat_031,sel_000670,28.39,378,109,6
prd_0004221,cat_001,sel_002019,18.96,841,16,3
prd_0004222,cat_014,sel_000486,53.71,343,31,3
prd_0004223,cat_009,sel_000568,66.4,693,14,1
prd_0004224,cat_027,sel_002430,22.61,6315,41,6
prd_0004225,cat_001,sel_002267,16.86,615,115,1
prd_0004226,cat_016,sel_002017,53.24,365,70,4
prd_0004227,cat_027,sel_000463,17.64,5614,80,1
prd_0004228,cat_002,sel_000650,9.38,718,33,5
prd_0004229,cat_038,sel_000609,103.41,574,114,1
prd_0004230,cat_013,sel_000501,17.77,2465,113,1
prd_0004231,cat_006,sel_002419,33.01,268,62,5
prd_0004232,cat_008,sel_000435,20.58,1849,60,3
prd_0004233,cat_011,sel_001873,21.58,450,98,7
prd_0004234,cat_007,sel_000145,99.47,365,58,5
prd_0004235,cat_019,sel_001396,50.89,702,114,6
prd_0004236,cat_024,sel_000202,66.21,360,42,2
prd_0004237,cat_015,sel_000168,18.39,769,37,4
prd_0004238,cat_015,sel_000604,27.22,1179,31,4
prd_0004239,cat_032,sel_002296,87.69,353,19,5
prd_0004240,cat_011,sel_001603,48.89,516,106,1
prd_0004241,cat_024,sel_001634,63.35,744,40,5
prd_0004242,cat_037,sel_000741,102.73,326,66,6
prd_0004243,cat_008,sel_001800,41.93,380,70,2
prd_0004244,cat_023,sel_001709,33.67,565,23,2
prd_0004245,cat_040,sel_001186,11.36,1599,86,3
prd_0004246,cat_019,sel_001711,25.37,391,27,6
prd_0004247,cat_041,sel_002153,45.38,520,117,4
prd_0004248,cat_011,sel_002395,44.98,2072,63,6
prd_0004249,cat_022,sel_002489,192.88,7441,96,2
prd_0004250,cat_011,sel_001254,19.12,257,70,7
prd_0004251,cat_001,sel_000092,23.29,533,19,7
prd_0004252,cat_042,sel_000599,46.91,803,98,3
prd_0004253,cat_009,sel_000512,90.09,1236,111,2
prd_0004254,cat_040,sel_000745,21.01,1203,69,6
prd_0004255,cat_024,sel_000910,71.67,793,102,5
prd_0004256,cat_038,sel_001678,39.99,858,45,5
prd_0004257,cat_040,sel_001348,24.98,313,33,3
prd_0004258,cat_022,sel_001627,111.6,3536,91,5
prd_0004259,cat_042,sel_002419,65.72,313,108,4
prd_0004260,cat_032,sel_000138,70.77,1004,42,7
prd_0004261,cat_019,sel_000045,34.46,724,34,5
prd_0004262,cat_024,sel_001669,61.01,632,34,5
prd_0004263,cat_007,sel_001400,71.73,1298,67,6
prd_0004264,cat_001,sel_001243,19.17,785,83,4
prd_0004265,cat_009,sel_002116,33.83,1059,94,2
prd_0004266,cat_015,sel_000417,22.04,875,26,4
prd_0004267,cat_008,sel_001470,21.44,919,20,4
prd_0004268,cat_019,sel_002320,104.24,356,88,4
prd_0004269,cat_025,sel_001137,77.82,976,87,5
prd_0004270,cat_024,sel_001493,80.05,760,55,4
prd_0004271,cat_037,sel_000200,35.54,489,66,1
prd_0004272,cat_040,sel_000880,45.82,844,28,7
prd_0004273,cat_037,sel_000114,70.39,1141,66,6
prd_0004274,cat_023,sel_001466,160.17,571,44,7
prd_0004275,cat_008,sel_001520,49.23,412,78,5
prd_0004276,cat_039,sel_002362,17.83,422,115,7
prd_0004277,cat_007,sel_001601,219.33,298,18,5
prd_0004278,cat_006,sel_000012,72.13,551,110,7
prd_0004279,cat_011,sel_002074,16.91,805,24,2
prd_0004280,cat_022,sel_000822,100.13,11897,28,2
prd_0004281,cat_025,sel_001783,104.48,401,29,4
prd_0004282,cat_001,sel_000669,19.11,718,12,2
prd_0004283,cat_032,sel_001918,38.07,606,26,4
prd_0004284,cat_007,sel_002302,66.85,597,97,3
prd_0004285,cat_011,sel_000229,13.34,279,59,3
prd_0004286,cat_011,sel_001397,13.71,361,57,3
prd_0004287,cat_011,sel_001384,41.61,1486,76,5
